frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
95,2,1,56,176,5,0,0,210,0,-2,163,0,7,1,0,1,1,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,232,209,117,253,4,211,152,253,56,176,14,254,240,34,0,4,4,0,40,8,0,0,0,0,5,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,1,0,0,255,0,8,0,19,0,110,250,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
96,2,1,56,174,5,0,0,210,0,-2,164,0,7,1,0,199,3,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,56,174,14,254,240,33,0,4,4,0,40,8,0,0,0,0,5,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,9,0,19,0,204,250,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
97,2,1,56,172,5,0,0,210,0,-2,165,0,7,1,0,149,4,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,56,172,14,254,240,33,0,4,4,0,40,8,0,0,0,0,5,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,10,0,19,0,204,70,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
98,2,1,56,170,5,0,0,210,0,-2,166,0,7,1,0,123,13,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,56,170,14,254,240,33,0,4,4,0,40,8,0,0,0,0,5,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,11,0,19,0,244,70,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
99,2,1,56,168,5,0,0,210,0,-2,167,0,7,1,0,193,23,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,56,168,14,254,240,33,0,4,4,0,40,8,0,0,0,0,5,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,12,0,19,0,246,70,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
100,2,1,56,166,5,0,0,210,0,-2,168,0,7,1,0,135,56,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,56,166,14,254,240,32,0,4,4,0,40,8,0,0,0,0,5,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,13,0,19,0,244,70,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
101,2,1,56,164,5,0,0,210,0,-2,169,0,7,1,0,85,73,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,56,164,14,254,240,32,0,4,4,0,40,8,0,0,0,0,5,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,14,0,19,0,56,74,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
102,2,1,56,162,5,0,0,210,0,-2,170,0,7,1,0,59,219,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,56,162,14,254,240,32,0,4,4,0,40,8,0,0,0,0,5,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,15,0,19,0,52,74,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
103,2,1,56,160,5,0,0,210,0,-2,171,0,7,1,0,0,109,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,56,160,14,254,240,32,0,4,4,0,40,8,0,0,0,0,5,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,16,0,19,0,255,250,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
104,2,1,56,158,5,0,0,210,0,-2,172,0,7,1,0,196,183,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,56,158,14,254,240,31,0,4,4,0,40,8,0,0,0,0,5,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,17,0,19,0,56,250,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
105,2,1,56,156,5,0,0,210,0,-2,173,0,7,1,0,137,216,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,56,156,14,254,240,31,0,4,4,0,40,8,0,0,0,0,5,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,18,0,19,0,0,6,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
106,2,1,56,154,5,0,0,210,0,-2,174,0,7,1,0,94,105,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,56,154,14,254,240,31,0,4,4,0,40,8,0,0,0,0,5,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,19,0,19,0,0,2,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
107,2,1,56,152,5,0,0,210,0,-2,175,0,7,1,0,222,187,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,56,152,14,254,240,31,0,4,4,0,40,8,0,0,0,0,5,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,20,0,19,0,0,62,1,12,2,185,210,0,0,0,239,0,255,255,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
108,2,1,56,148,4,0,0,210,0,-4,176,0,6,1,0,95,204,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,0,12,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,19,0,0,116,1,12,2,185,210,0,2,0,239,0,255,255,0,86,90,0,0,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,116,182
109,2,1,56,148,4,0,0,210,0,0,177,0,6,1,0,221,84,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,186,208,216,208,100,209,107,209,2,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,6,12,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,19,10,0,60,1,12,2,185,210,0,2,0,239,0,255,255,0,87,91,0,0,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
110,2,1,56,148,4,0,0,210,0,0,178,0,6,1,0,160,253,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,186,208,216,208,100,209,107,209,2,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,6,12,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,239,0,255,255,0,88,92,0,1,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
111,2,1,56,148,4,0,0,210,0,0,179,0,6,1,0,164,6,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,186,208,216,208,100,209,107,209,2,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,6,12,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,239,0,255,255,0,88,92,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
112,2,1,56,148,4,0,0,210,0,0,180,0,6,1,0,175,11,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,201,208,216,208,100,209,107,209,2,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,6,11,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,239,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
113,2,1,56,148,4,0,0,210,0,0,181,0,6,1,0,142,28,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,201,208,216,208,100,209,107,209,2,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,6,11,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,239,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
114,2,1,56,148,4,0,0,210,0,0,182,0,6,1,0,81,37,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,201,208,216,208,100,209,107,209,2,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,6,11,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,239,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
115,0,1,56,148,4,0,0,210,0,0,183,0,6,1,0,52,111,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,201,208,216,208,100,209,107,209,2,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,6,11,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
116,0,1,56,148,4,0,0,210,0,0,184,0,6,1,0,31,177,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,186,208,216,208,101,209,108,209,1,211,93,253,56,148,14,254,240,30,0,4,4,0,40,22,6,10,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
117,0,1,56,148,4,0,0,210,0,0,185,0,6,1,0,29,211,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,186,208,216,208,101,209,108,209,1,211,93,253,56,148,14,254,240,30,0,4,4,0,40,22,6,10,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
118,0,1,56,148,4,0,0,210,0,0,186,0,6,1,0,227,117,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,186,208,216,208,101,209,108,209,1,211,93,253,56,148,14,254,240,30,0,4,4,0,40,22,6,10,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
119,0,1,56,148,4,0,0,210,0,0,187,0,6,1,0,106,158,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,186,208,216,208,101,209,108,209,1,211,93,253,56,148,14,254,240,30,0,4,4,0,40,22,6,10,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
120,0,1,56,148,4,0,0,210,0,0,188,0,6,1,0,242,162,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,201,208,216,208,101,209,108,209,1,211,93,253,56,148,14,254,240,30,0,4,4,0,40,22,6,9,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
121,0,1,56,148,4,0,0,210,0,0,189,0,6,1,0,90,231,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,201,208,216,208,101,209,108,209,1,211,93,253,56,148,14,254,240,30,0,4,4,0,40,22,6,9,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
122,0,1,56,148,4,0,0,210,0,0,190,0,6,1,0,34,41,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,201,208,216,208,101,209,108,209,1,211,93,253,56,148,14,254,240,30,0,4,4,0,40,22,6,9,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
123,0,1,56,148,4,0,0,210,0,0,191,0,6,1,0,37,123,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,201,208,216,208,101,209,108,209,1,211,93,253,56,148,14,254,240,30,0,4,4,0,40,22,6,9,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
124,0,1,56,148,4,0,0,210,0,0,192,0,6,1,0,40,141,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,186,208,216,208,100,209,107,209,4,211,152,253,56,148,14,254,240,30,0,4,4,0,40,22,6,8,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,10,0,255,1,12,2,185,210,0,2,0,255,0,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
