frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
95,4,1,89,192,4,0,0,210,0,0,163,0,6,1,0,11,47,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,186,208,216,208,232,209,117,253,4,211,152,253,89,192,14,254,240,44,0,4,4,0,128,22,6,2,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,1,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
96,4,1,89,192,4,0,0,210,0,0,164,0,6,1,0,210,113,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,89,192,14,254,240,44,0,4,4,0,128,22,6,1,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
97,4,1,89,192,4,0,0,210,0,0,165,0,6,1,0,181,146,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,89,192,14,254,240,44,0,4,4,0,128,22,6,1,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
98,4,1,89,192,4,0,0,210,0,0,166,0,6,1,0,155,183,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,89,192,14,254,240,44,0,4,4,0,128,22,6,1,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
99,4,1,89,192,4,0,0,210,0,0,167,0,6,1,0,97,216,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,89,192,14,254,240,44,0,4,4,0,128,22,6,1,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
100,4,1,89,192,4,0,0,210,0,0,168,0,6,1,0,231,104,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,186,208,216,208,101,209,108,209,3,211,93,253,89,192,14,254,240,44,0,4,4,0,128,22,6,0,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
101,4,1,89,192,4,0,0,210,0,0,169,0,6,1,0,118,185,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,186,208,216,208,101,209,108,209,3,211,93,253,89,192,14,254,240,44,0,4,4,0,128,22,6,0,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
102,4,1,89,192,4,0,0,210,0,0,170,0,6,1,0,198,203,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,186,208,216,208,101,209,108,209,3,211,93,253,89,192,14,254,240,44,0,4,4,0,128,22,6,0,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
103,4,1,89,192,4,0,0,210,0,0,171,0,6,1,0,150,92,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,186,208,216,208,101,209,108,209,3,211,93,253,89,192,14,254,240,44,0,4,4,0,128,22,6,0,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
104,4,1,89,192,4,0,0,210,0,0,172,0,2,1,0,121,229,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,201,208,216,208,101,209,108,209,3,211,93,253,89,192,14,254,240,44,0,4,4,0,128,22,6,0,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
105,4,1,77,235,4,0,0,210,-12,43,173,0,4,1,0,207,47,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,117,253,23,210,124,209,124,209,201,208,216,208,101,209,108,209,3,211,93,253,77,235,14,254,240,58,0,4,4,0,8,8,6,0,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,0,13,11,0,0,0,0,0,185,210,0,2,0,191,128,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,31,177
106,4,1,76,235,4,0,0,210,-1,0,174,0,4,1,0,174,112,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,76,235,14,254,240,58,0,4,4,0,72,18,0,0,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,77,13,0,0,0,0,0,0,185,210,0,2,0,191,64,255,255,0,23,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
107,4,1,75,235,4,0,0,210,-1,0,175,0,4,1,0,177,145,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,42,208,21,208,101,209,108,209,3,211,93,253,75,235,14,254,240,58,0,4,4,0,72,18,1,0,0,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,76,19,0,0,0,0,0,0,185,210,0,2,0,191,64,255,255,0,24,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
108,4,1,74,235,4,0,0,210,-1,0,176,0,4,1,0,151,178,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,74,235,14,254,240,57,0,4,4,0,72,18,0,0,0,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,75,18,0,0,0,0,0,0,185,210,0,2,0,191,64,255,255,0,25,92,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
109,4,1,73,235,4,0,0,210,-1,0,177,0,4,1,0,101,215,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,57,0,4,4,0,72,18,0,0,0,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,74,19,0,0,0,0,0,0,185,210,0,2,0,191,64,255,255,0,25,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
110,0,1,73,235,4,0,0,210,0,0,178,0,4,1,0,235,121,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,57,0,4,4,0,72,8,0,0,0,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,26,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
111,0,1,73,235,4,0,0,210,0,0,179,0,4,1,0,114,138,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,57,0,4,4,0,72,8,0,0,0,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
112,0,1,73,235,4,0,0,210,0,0,180,0,4,1,0,218,158,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,56,0,4,4,0,72,8,0,0,0,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
113,0,1,73,235,4,0,0,210,0,0,181,0,4,1,0,162,163,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,56,0,4,4,0,72,8,0,0,0,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
114,0,1,73,235,4,0,0,210,0,0,182,0,4,1,0,170,228,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,56,0,4,4,0,72,8,0,0,0,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
115,0,1,73,235,4,0,0,210,0,0,183,0,4,1,0,178,45,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,56,0,4,4,0,72,8,0,0,0,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
116,0,1,73,235,4,0,0,210,0,0,184,0,4,1,0,149,118,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,55,0,4,4,0,72,8,0,0,0,0,4,255,0,8,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
117,0,1,73,235,4,0,0,210,0,0,185,0,4,1,0,120,155,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,55,0,4,4,0,72,8,0,0,0,0,4,255,0,8,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
118,0,1,73,235,4,0,0,210,0,0,186,0,4,1,0,204,173,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,55,0,4,4,0,72,8,0,0,0,0,4,255,0,8,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
119,0,1,73,235,4,0,0,210,0,0,187,0,4,1,0,144,246,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,55,0,4,4,0,72,8,0,0,0,0,4,255,0,8,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
120,10,1,73,235,4,0,0,210,0,0,188,0,4,1,0,116,27,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,54,0,4,4,0,72,6,0,0,255,0,4,255,0,8,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,19,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,239,64,255,255,0,49,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
121,0,1,73,238,4,0,0,210,0,3,189,0,4,1,0,223,45,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,73,238,14,254,240,54,0,4,4,0,72,6,0,0,255,0,4,255,0,8,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,18,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,50,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
122,0,1,73,241,4,0,0,210,0,3,190,0,4,1,0,94,118,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,73,241,14,254,240,54,0,4,4,0,72,6,0,0,255,0,4,255,0,8,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,17,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,51,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
123,0,1,73,244,4,0,0,210,0,3,191,0,4,1,0,33,154,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,73,244,14,254,240,54,0,4,4,0,72,6,0,0,255,0,4,255,0,8,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,16,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,52,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
124,0,1,73,246,4,0,0,210,0,2,192,0,4,1,0,39,174,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,73,246,14,254,240,53,0,4,4,0,72,6,0,0,255,0,4,255,0,8,2,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,15,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,53,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
125,0,1,73,248,4,0,0,210,0,2,193,0,4,1,0,53,242,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,73,248,14,254,240,53,0,4,4,0,72,6,0,0,255,0,4,255,0,8,2,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,14,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,54,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
126,0,1,73,250,4,0,0,210,0,2,194,0,4,1,0,27,22,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,73,250,14,254,240,53,0,4,4,0,72,6,0,0,255,0,4,255,0,8,2,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,13,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,55,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
127,0,1,73,251,4,0,0,210,0,1,195,0,4,1,0,226,58,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,73,251,14,254,240,53,0,4,4,0,72,6,0,0,255,0,4,255,0,8,2,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,12,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,56,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
128,0,1,73,252,4,0,0,210,0,1,196,0,4,1,0,101,79,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,73,252,14,254,240,52,0,4,4,0,72,6,0,0,255,0,4,255,0,8,2,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,11,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
129,0,1,73,252,4,0,0,210,0,0,197,0,4,1,0,232,209,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,73,252,14,254,240,52,0,4,4,0,72,6,0,0,255,0,4,255,0,8,2,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,10,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
130,0,1,73,252,4,0,0,210,0,0,198,0,4,1,0,124,114,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,73,252,14,254,240,52,0,4,4,0,72,6,0,0,255,0,4,255,0,8,2,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,9,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
131,0,1,73,252,4,0,0,210,0,0,199,0,4,1,0,199,150,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,73,252,14,254,240,52,0,4,4,0,72,6,0,0,255,0,4,255,0,8,2,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,8,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
132,0,1,73,252,4,0,0,210,0,0,200,0,4,1,0,149,187,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,165,208,21,208,101,209,108,209,3,211,93,253,73,252,14,254,240,51,0,4,4,0,72,6,0,0,255,0,4,255,0,8,3,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,7,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
133,0,1,73,251,4,0,0,210,0,-1,201,0,4,1,0,123,204,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,165,208,21,208,101,209,108,209,3,211,93,253,73,251,14,254,240,51,0,4,4,0,72,6,0,0,255,0,4,255,0,8,3,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,6,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
134,0,1,73,250,4,0,0,210,0,-1,202,0,4,1,0,193,84,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,165,208,21,208,101,209,108,209,3,211,93,253,73,250,14,254,240,51,0,4,4,0,72,6,0,0,255,0,4,255,0,8,3,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,5,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
135,0,1,73,248,4,0,0,210,0,-2,203,0,4,1,0,132,253,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,165,208,21,208,101,209,108,209,3,211,93,253,73,248,14,254,240,51,0,4,4,0,72,6,0,0,255,0,4,255,0,8,3,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,4,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
136,0,1,73,246,4,0,0,210,0,-2,204,0,4,1,0,72,6,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,165,208,21,208,101,209,108,209,3,211,93,253,73,246,14,254,240,50,0,4,4,0,72,6,0,0,255,0,4,255,0,8,3,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,3,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
137,0,1,73,244,4,0,0,210,0,-2,205,0,4,1,0,27,10,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,165,208,21,208,101,209,108,209,3,211,93,253,73,244,14,254,240,50,0,4,4,0,72,6,0,0,255,0,4,255,0,8,3,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,2,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
138,0,1,73,241,4,0,0,210,0,-3,206,0,4,1,0,226,30,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,165,208,21,208,101,209,108,209,3,211,93,253,73,241,14,254,240,50,0,4,4,0,72,6,0,0,255,0,4,255,0,8,3,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,1,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
139,0,1,73,238,4,0,0,210,0,-3,207,0,4,1,0,101,35,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,165,208,21,208,101,209,108,209,3,211,93,253,73,238,14,254,240,50,0,4,4,0,72,6,0,0,255,0,4,255,0,8,3,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,0,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
140,0,1,73,235,4,0,0,210,0,-3,208,0,4,1,0,232,101,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,49,0,4,4,0,72,8,0,0,255,0,4,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,10,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
141,0,1,73,235,4,0,0,210,0,0,209,0,4,1,0,123,174,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,49,0,4,4,0,72,8,0,0,0,0,4,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
142,0,1,73,235,4,0,0,210,0,0,210,0,4,1,0,193,242,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,49,0,4,4,0,72,8,0,0,0,0,4,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
