frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
317,15,1,77,224,4,0,0,210,0,0,129,0,4,1,0,162,164,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,224,14,254,240,36,0,4,4,8,40,10,1,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,35,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
318,10,1,77,225,4,0,0,210,0,1,130,0,4,1,0,170,237,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,225,14,254,240,36,0,4,4,8,24,10,1,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,34,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
319,10,1,77,226,4,0,0,210,0,1,131,0,4,1,0,178,54,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,226,14,254,240,36,0,4,4,8,24,10,1,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,33,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
320,3,1,77,226,4,0,0,210,0,0,132,0,4,1,0,149,91,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,82,208,102,208,232,209,117,253,4,211,152,253,77,226,14,254,240,37,0,4,4,8,24,10,1,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,32,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
321,15,1,77,226,4,0,0,210,0,0,133,0,4,1,0,120,236,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,82,208,102,208,232,209,117,253,4,211,152,253,77,226,14,254,240,37,0,4,4,8,24,10,1,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,31,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
322,3,1,77,226,4,0,0,210,0,0,134,0,4,1,0,204,52,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,82,208,102,208,232,209,117,253,4,211,152,253,77,226,14,254,240,37,0,4,4,8,24,10,1,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,30,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
323,15,1,77,226,4,0,0,210,0,0,135,0,4,1,0,151,93,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,82,208,102,208,232,209,117,253,4,211,152,253,77,226,14,254,240,37,0,4,4,8,24,10,1,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,29,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
324,13,1,77,225,4,0,0,210,0,-1,136,0,4,1,0,102,230,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,232,209,117,253,3,211,93,253,77,225,14,254,240,38,0,4,4,8,40,10,1,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,28,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
325,1,1,77,225,4,0,0,210,0,0,137,0,4,1,0,246,42,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,232,209,117,253,3,211,93,253,77,225,14,254,240,38,0,4,4,8,40,0,1,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,27,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
326,9,1,77,225,4,0,0,210,0,0,138,0,4,1,0,89,127,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,232,209,117,253,3,211,93,253,77,225,14,254,240,38,0,4,4,8,40,0,1,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,26,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
327,10,1,77,226,4,0,0,210,0,1,139,0,4,1,0,44,129,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,232,209,117,253,3,211,93,253,77,226,14,254,240,38,0,4,4,8,24,10,1,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,25,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
328,4,1,77,226,4,0,0,210,0,0,140,0,4,1,0,48,131,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,82,208,102,208,232,209,117,253,3,211,93,253,77,226,14,254,240,39,0,4,4,8,24,10,1,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,24,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
329,5,1,77,225,4,0,0,210,0,-1,141,0,4,1,0,20,133,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,82,208,102,208,232,209,117,253,3,211,93,253,77,225,14,254,240,39,0,4,4,8,40,10,1,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,23,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
330,12,1,77,225,4,0,0,210,0,0,142,0,4,1,0,248,143,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,82,208,102,208,232,209,117,253,3,211,93,253,77,225,14,254,240,39,0,4,4,8,40,10,1,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,22,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
331,2,1,77,226,4,0,0,210,0,1,143,0,4,1,0,76,144,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,82,208,102,208,232,209,117,253,3,211,93,253,77,226,14,254,240,39,0,4,4,8,24,10,1,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,21,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
332,2,1,77,227,4,0,0,210,0,1,144,0,4,1,0,16,176,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,227,14,254,240,40,0,4,4,8,24,10,1,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,20,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
333,2,1,77,228,4,0,0,210,0,1,145,0,4,1,0,244,208,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,228,14,254,240,40,0,4,4,8,24,10,1,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,19,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
334,6,1,77,228,4,0,0,210,0,0,146,0,4,1,0,88,113,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,228,14,254,240,40,0,4,4,8,24,10,1,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,18,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
335,7,1,77,228,4,0,0,210,0,0,147,0,4,1,0,43,147,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,228,14,254,240,40,0,4,4,8,24,10,1,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,17,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
336,1,1,77,228,4,0,0,210,0,0,148,0,4,1,0,49,181,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,82,208,102,208,232,209,117,253,2,211,152,253,77,228,14,254,240,41,0,4,4,8,24,0,1,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,16,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
337,12,1,77,228,4,0,0,210,0,0,149,0,4,1,0,23,223,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,228,14,254,240,41,0,4,4,8,24,0,1,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,15,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
338,0,1,77,228,4,0,0,210,0,0,150,0,4,1,0,229,97,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,228,14,254,240,41,0,4,4,8,24,0,1,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,14,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
339,3,1,77,228,4,0,0,210,0,0,151,0,4,1,0,104,162,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,228,14,254,240,41,0,4,4,8,24,0,1,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,13,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
340,12,1,77,228,4,0,0,210,0,0,152,0,4,1,0,252,230,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,228,14,254,240,42,0,4,4,8,24,0,1,0,255,0,4,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,12,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
341,17,1,77,228,4,0,0,210,0,0,153,0,4,1,0,64,43,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,228,14,254,240,42,0,4,4,8,24,0,1,0,255,0,4,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,11,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
342,16,1,77,228,4,0,0,210,0,0,154,0,4,1,0,3,125,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,228,14,254,240,42,0,4,4,8,24,0,1,0,255,0,4,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,10,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
343,9,1,77,228,4,0,0,210,0,0,155,0,4,1,0,202,135,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,228,14,254,240,42,0,4,4,8,24,0,1,0,255,0,4,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,9,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
344,14,1,77,228,4,0,0,210,0,0,156,0,4,1,0,146,136,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,228,14,254,240,43,0,4,4,8,24,0,1,0,255,0,4,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,8,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
345,15,1,77,228,4,0,0,210,0,0,157,0,4,1,0,122,153,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,228,14,254,240,43,0,4,4,8,24,0,1,0,255,0,4,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,7,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
346,6,1,77,228,4,0,0,210,0,0,158,0,4,1,0,194,171,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,228,14,254,240,43,0,4,4,8,24,0,1,0,255,0,4,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,6,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
347,13,1,77,227,4,0,0,210,0,-1,159,0,4,1,0,138,252,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,227,14,254,240,43,0,4,4,8,40,10,1,0,255,0,4,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,5,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
348,2,1,77,228,4,0,0,210,0,1,160,0,4,1,0,82,5,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,228,14,254,240,44,0,4,4,8,24,10,1,0,255,0,4,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,4,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
349,11,1,77,228,4,0,0,210,0,0,161,0,4,1,0,53,15,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,228,14,254,240,44,0,4,4,8,24,10,1,0,255,0,4,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,3,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
350,7,1,77,228,4,0,0,210,0,0,162,0,4,1,0,24,17,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,228,14,254,240,44,0,4,4,8,24,10,1,0,255,0,4,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,2,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
351,8,1,77,228,4,0,0,210,0,0,163,0,4,1,0,235,51,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,228,14,254,240,44,0,4,4,8,24,10,1,0,255,0,4,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,1,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
352,5,1,77,227,4,0,0,210,0,-1,164,0,4,1,0,114,84,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,227,14,254,240,45,0,4,4,8,40,10,1,0,255,0,4,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
353,13,1,77,226,4,0,0,210,0,-1,165,0,4,1,0,213,252,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,45,0,4,4,8,40,10,1,0,255,0,4,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
354,6,1,77,226,4,0,0,210,0,0,166,0,4,1,0,187,5,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,45,0,4,4,8,40,10,1,0,255,0,4,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
355,11,1,77,226,4,0,0,210,0,0,167,0,4,1,0,130,14,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,45,0,4,4,8,40,10,1,0,255,0,4,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
356,3,1,77,226,4,0,0,210,0,0,168,0,4,1,0,69,19,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,226,14,254,240,46,0,4,4,8,40,10,1,0,255,0,4,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
357,2,1,77,227,4,0,0,210,0,1,169,0,4,1,0,8,53,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,46,0,4,4,8,24,10,1,0,255,0,4,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
358,0,1,77,227,4,0,0,210,0,0,170,0,4,1,0,219,95,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,46,0,4,4,8,24,0,1,0,255,0,4,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
359,16,1,77,227,4,0,0,210,0,0,171,0,4,1,0,162,224,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,46,0,4,4,8,24,0,1,0,255,0,4,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
360,14,1,77,227,4,0,0,210,0,0,172,0,4,1,0,170,33,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,47,0,4,4,8,24,0,1,0,255,0,4,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
361,6,1,77,227,4,0,0,210,0,0,173,0,4,1,0,189,98,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,47,0,4,4,8,24,0,1,0,255,0,4,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
362,3,1,77,227,4,0,0,210,0,0,174,0,4,1,0,128,167,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,47,0,4,4,8,24,0,1,0,255,0,4,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
363,15,1,77,227,4,0,0,210,0,0,175,0,4,1,0,68,232,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,47,0,4,4,8,24,0,1,0,255,0,4,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
364,12,1,77,227,4,0,0,210,0,0,176,0,4,1,0,8,56,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,227,14,254,240,48,0,4,4,8,24,0,1,0,255,0,4,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
